0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,label
12.145776,58.997505,0.93959504,26.743252,9.245794,3.5632026,1.5272026,8.654258,1.0029398,11.647982,-2.1983073,1.1939831,0.48530084,13.800978,11.994409,13.503298,10.870326,8.694021,9.2809105,8.333967,7.1412435,7.8537025,6.7206874,6.675708,6.308345,6.26459,country
-197.70268,106.49648,-4.43353,37.656395,-0.8653605,-0.96210337,-3.4531171,-0.04980563,-9.302802,-5.177724,-4.2500987,-3.5460408,-1.3531574,65.19889,30.600538,24.037014,17.872818,17.290688,12.698015,12.068574,9.500719,12.331844,12.422217,9.930071,9.765732,8.671323,country
-199.05687,61.1464,9.977331,23.48061,10.260272,0.0013763829,8.017387,1.1231514,-4.8983784,9.487702,-6.3569746,3.875742,1.6276603,73.15314,37.53815,23.431808,15.519578,15.158555,13.348548,12.737303,11.475555,10.971041,11.26438,9.407977,10.466403,9.885876,country
-141.01443,123.921104,-2.5103796,27.954958,-0.004282374,1.2101256,-11.015173,-1.3653064,-7.0197535,-6.1295595,-5.1838574,-2.1625636,-4.5987415,44.449715,34.023285,18.32735,14.84289,14.253278,9.068702,10.992189,10.002484,8.185876,8.193711,10.045221,7.5666723,7.41341,country
-126.20302,77.6602,3.1578352,19.944597,10.8167715,0.72969556,5.2284603,-0.49303117,-0.9959409,5.3951406,-3.7251055,-3.493331,-5.336726,45.62798,23.199877,18.68029,10.315564,13.161823,10.189589,9.542829,8.863709,8.829756,9.333448,7.394393,6.7978706,7.055034,country
-124.6224,72.49065,16.715553,18.250063,12.224811,8.094713,7.986082,-0.5102593,2.3697214,-0.56879467,-5.5688143,0.543314,-5.0568647,48.298832,24.365458,17.60023,13.419675,10.99176,8.943052,8.174295,7.8255663,8.699457,7.6280475,7.0255766,7.812136,7.8507605,country
-116.19743,111.75399,-5.2453566,33.98964,-12.460976,4.2414293,-14.408441,8.494256,-8.198441,-1.3370373,-12.551117,-5.0011096,-2.1393464,49.386234,28.809359,18.116432,9.913094,10.453208,7.371592,8.29943,9.291553,9.736751,7.224097,6.1694613,6.440773,5.7712364,country
-210.10042,139.62177,-17.025505,57.99346,-9.658052,-1.9567311,-17.993433,-8.213175,-11.769385,-7.876312,0.62425035,-9.962925,-6.469421,57.82934,28.625948,28.4232,14.297505,15.263918,9.108194,9.510649,7.8146086,8.73744,7.510818,9.872971,6.588719,6.237879,country
-171.32309,137.33298,7.9547596,28.53364,2.6904233,-0.503265,-2.9567094,-1.1481972,-6.1525826,-2.397033,-5.854901,-2.1742196,-5.3409767,57.657146,32.469456,11.355654,9.638159,12.032929,7.7362022,5.8753777,8.155493,7.467274,7.95965,7.179998,6.6169868,5.986641,country
-131.1577,102.98625,-11.529913,17.738117,16.948603,4.4418244,1.297201,3.4134758,-1.5013237,1.6068558,-7.989871,-0.82989705,-8.8802805,44.522415,23.140884,18.253275,12.774418,12.669819,11.811121,10.889503,8.904198,8.111861,9.47592,7.5335975,8.197378,7.495812,country
-256.0997,163.07938,-22.86085,26.92573,15.294624,-3.5060468,4.2238126,-0.78757584,-9.461129,1.7529935,-4.4277163,-3.6453378,-4.2500978,72.54831,29.5625,26.944212,19.453358,15.622568,12.679249,12.7445965,9.9614315,9.290911,7.805597,7.817129,7.0205774,7.148852,country
-161.19606,74.76473,22.41922,46.01183,5.280712,25.11344,-0.5761164,10.385748,-6.833753,5.0545835,-0.7702397,1.403467,-6.0123224,73.02688,36.99193,16.0716,19.819258,15.1913595,10.5744705,11.353432,8.780156,11.120802,11.524991,7.0978365,8.587648,8.24067,country
-209.33365,167.1017,-20.841473,36.802998,10.272971,3.9958642,-5.6698804,-4.625789,-6.24442,-4.1741776,-6.6804767,-3.2626216,-7.9688377,52.025665,21.646828,18.462793,17.94048,17.329163,11.198523,12.433043,10.232485,10.243676,9.246407,9.3458,7.247965,7.451991,country
-195.07317,114.25745,0.04147535,38.20062,11.286058,-6.0460644,1.2285589,0.014777211,-15.4136305,-3.5779057,-6.1284695,-4.5047817,-0.12425681,55.90116,20.97217,21.137863,15.899332,16.905699,15.171964,12.698474,9.521012,12.388619,9.864414,9.585511,9.419573,8.008889,country
-353.09116,110.67462,32.743443,24.189941,18.754097,5.9265885,-1.7344855,3.8793364,-2.979119,-1.9010766,-2.8730128,-0.9832503,-6.486425,80.405014,28.264084,26.404219,16.602318,15.20938,11.134765,10.642029,9.325509,10.193979,7.716864,9.225176,9.843181,8.128078,country
-200.06026,109.140465,-5.542463,48.140514,1.2196505,4.592618,-9.150064,-1.4768001,-11.666415,-5.2047043,-11.545386,4.980433,-4.9844666,74.745285,40.176796,17.833176,15.384127,19.599913,14.181237,12.1949005,9.6660795,8.482772,10.946649,8.092887,10.33667,8.458993,country
-200.6344,119.69184,-3.5907493,31.953747,9.979258,15.293264,0.64658093,0.23592456,-4.4701905,-2.3123803,-5.261341,-2.4783907,-6.041272,63.532192,31.622902,17.507938,16.485806,14.297231,13.224657,9.956053,9.776586,8.584156,9.073681,8.01617,7.311032,8.278425,country
-194.2351,151.79347,-3.0450046,29.49471,9.111862,5.9693475,3.7879229,3.7599015,-5.853435,1.5923063,-3.765781,0.9401922,1.9712703,55.89663,31.170961,20.1254,18.175022,17.051296,12.174196,12.210982,12.148389,10.545422,9.905827,9.800664,8.188623,8.463953,country
-100.76679,106.98421,-27.158413,29.09983,5.0396805,-5.423927,3.2426603,-5.179371,-5.1185822,-0.8158501,-3.8342147,-2.7052553,-6.645411,43.99696,21.141598,23.91836,15.363879,14.893009,11.337366,10.86531,6.854955,8.317189,7.669494,6.696285,7.187864,6.5281916,country
-169.22511,132.78679,-13.487547,31.186213,6.340469,-3.7556653,-2.0590014,-3.6253169,-4.56124,1.2809827,-6.97704,-7.2528353,-1.3950256,40.050114,18.368755,16.340187,12.688389,12.717645,10.193198,8.645435,8.379695,11.473911,8.450695,7.577363,8.986695,7.6034064,country
-171.242,160.48726,-17.805805,30.491001,7.5109696,-8.247462,-5.667516,0.13154985,-8.835052,-2.6557033,0.7119979,-3.7818258,-6.5020747,47.417877,24.779217,21.968355,13.315332,13.601813,11.6350975,8.538166,8.519119,8.753199,7.243915,9.728872,7.602925,7.5223813,country
-277.10757,128.25293,42.425167,37.693504,12.766559,9.593898,-5.988017,-7.539555,-8.03414,-4.942542,-6.532016,-3.6276443,-7.2275634,62.062286,29.72204,16.932243,9.986594,11.046598,10.212848,10.154008,8.678081,9.366139,9.470959,10.265463,10.89585,10.749701,country
-130.48167,104.1242,-19.271059,34.147877,5.397541,-2.171723,-0.72804534,-2.9078915,-5.4620857,4.0693655,-4.4698324,3.5257306,2.1481223,46.51578,28.98971,17.569689,12.028624,11.988853,9.471296,10.555423,10.003331,8.219693,9.125436,7.6747036,8.2433195,7.6932154,country
-237.93953,97.7333,6.486745,45.971268,2.148812,16.21856,8.811721,7.7636333,-0.5899205,4.483779,0.14919905,3.0199268,-1.6625812,68.26266,31.357576,18.947329,14.688397,14.43408,8.721006,9.647654,9.324366,9.47362,8.407532,7.499089,6.8975863,9.725168,country
-133.27147,78.98,-5.651681,35.54217,-7.5470138,7.928213,2.7289069,0.40225086,-1.1442518,-1.1125528,-7.8449616,-1.1714911,-4.8177476,64.51259,27.261812,21.782005,19.32942,12.799704,11.442957,10.932721,10.453263,9.424649,8.541792,9.417527,8.473962,7.9909654,country
-153.86862,83.66914,-8.426157,13.954346,13.531212,3.7665932,3.0097833,6.355866,2.077902,2.0688813,3.1684868,-0.48438066,-3.0256164,53.393867,28.959492,25.066092,12.961669,12.183112,14.575665,10.355997,8.752012,9.403319,9.318497,9.879178,8.6701145,8.936624,country
-120.41707,95.35442,-6.02527,25.163818,20.953634,-7.1270046,8.549671,2.4336689,-14.656027,9.28693,-2.3609252,-3.1556685,0.6114374,40.89488,26.767805,17.823956,17.26995,15.031286,13.70718,8.9818325,9.887413,9.459214,11.859411,9.381613,8.321106,7.161509,country
-339.64667,97.738594,-9.763496,50.972683,7.814855,11.721101,0.673925,2.4926817,-4.7740016,0.2095193,-5.9796576,-2.9014666,-6.1582875,83.435715,33.67619,26.34461,17.166664,17.457613,17.07972,11.5359745,10.071612,9.201054,8.800935,8.625495,9.096631,7.4125013,country
-173.44347,105.07096,1.1555926,24.1155,22.134285,2.5480733,-1.5893732,0.16644396,-5.327747,3.8132274,-4.5264587,-4.5881543,-1.5657427,50.88435,32.122383,21.18945,14.586756,16.417109,14.035988,9.834251,8.283588,9.719775,8.614875,8.708799,7.841848,6.892832,country
-118.0589,74.18071,8.265662,15.447167,6.1578817,8.441981,4.1116734,5.726584,-1.9592637,3.1633985,5.048196,-1.1217973,2.4379733,43.0299,24.011663,17.445585,14.437296,9.796966,10.430053,9.541982,8.816996,8.908164,9.16318,8.068733,7.5505247,7.4606194,country
-89.70955,36.28278,11.465646,37.4974,9.179835,3.7314453,2.8276625,6.81722,1.4637537,0.09840078,1.0316733,1.1726794,-3.5680354,44.35075,21.365265,17.990696,14.295046,14.070949,8.131128,10.670768,9.288918,7.7367187,7.5682335,7.4321804,7.099996,7.320829,country
-102.86875,85.338524,-4.320379,30.584402,3.0148714,-1.9487438,4.437098,3.4139795,-4.258278,-1.7707374,-3.9678407,-1.357331,-3.7603476,57.478394,20.530497,18.644487,14.377264,14.470993,11.499812,10.331686,8.113822,8.995258,8.011388,7.7372427,7.547405,7.6818943,country
-111.62214,82.249146,13.051351,31.925335,23.684826,-0.5329458,12.03311,3.6621604,-5.7393713,3.3419154,1.4315193,0.77138186,0.5497473,51.363377,28.395105,19.767878,13.17626,11.878426,11.640152,9.095706,9.661197,12.436665,7.6051254,7.67488,7.020216,7.234883,country
-101.28794,84.11575,7.7757306,30.372738,13.849443,11.625496,-0.11909639,-4.9368935,-2.3647227,-1.968338,-8.188102,2.8200758,0.5401414,39.194233,18.718828,14.519551,12.00564,10.68395,9.123453,7.367267,8.87377,7.3546224,7.5053144,7.150939,7.7574806,7.8126907,country
-101.19267,85.44992,-19.70174,20.570631,9.992323,7.598467,0.100156285,3.40321,0.056307446,1.5763917,-1.4527314,-1.2911735,2.1356745,51.699955,24.62872,17.734346,12.74429,13.031935,9.033924,11.403439,7.904647,8.513345,8.57055,6.975785,6.660441,7.3863187,country
-162.78079,119.890144,-2.9078407,20.508928,27.810158,5.49017,6.0408688,1.1912667,-3.696575,0.35227892,4.4168353,-0.41024774,2.4561374,71.26001,33.884674,20.375196,17.754868,16.059519,19.54146,11.196459,9.268329,8.6931505,8.623557,9.551773,7.424263,8.607969,country
-61.222664,71.25142,-17.037924,17.114265,5.0512624,-4.2119603,-1.6805955,1.1818885,-0.8543821,4.9677687,-1.7029343,4.8418956,-0.1602424,48.440395,25.520355,21.633978,19.953503,13.889394,12.922736,11.861156,9.873114,10.998271,9.201257,9.381796,10.110262,7.8714013,country
-126.90665,103.49357,-31.897821,58.728836,-1.9615225,-3.1359189,-2.9429367,0.36023775,-3.034348,-0.827326,5.5868716,-10.137715,0.7289897,48.008244,25.756449,19.109583,16.659393,16.0997,12.274769,9.931262,9.489993,11.759304,7.583908,11.274604,10.407071,9.350861,country
-165.54424,117.90447,-33.605473,42.598927,-1.3801005,3.827964,7.166964,-7.171045,-1.6472125,0.8621201,-12.5100975,2.884921,-12.365843,42.12504,25.004303,15.566286,16.521793,11.0591755,8.781401,8.865929,7.850259,8.158205,8.194997,8.674479,7.485663,8.59459,country
-148.98796,107.2436,11.189904,26.696136,11.397693,-3.8045833,14.0203285,-5.8768187,-11.0484915,2.7971046,-8.450597,3.1810462,-0.76783913,72.3028,26.477371,19.848291,14.595347,16.327936,14.20146,9.584527,9.498492,9.935192,9.205666,9.103101,8.181922,7.7668605,country
-110.04325,134.77678,-24.017365,19.40414,-4.402762,-4.810312,-7.802366,-0.3913302,-5.4069877,-2.9562922,0.7801952,-4.774832,-0.1785105,47.456867,28.807137,16.502432,11.895525,13.669746,10.551512,9.990389,8.181527,8.399429,7.6250224,7.66072,7.5441957,6.7028103,country
-143.05974,121.874374,-13.355456,47.767853,-12.669741,23.367556,-11.009172,18.85914,-13.707747,15.945983,-11.358795,10.289537,-6.009821,50.526722,24.54829,19.15662,13.972028,14.043781,10.5870905,11.864386,9.935286,12.040947,11.033892,8.744721,7.950835,9.263024,country
-204.64368,121.91709,-17.759085,46.32515,-1.8045661,17.01744,-14.691548,14.671549,-19.392052,10.927665,-13.47539,1.1953374,-6.2094746,51.527554,26.549353,16.933874,12.78254,15.141656,12.018298,11.748498,10.321303,12.050719,13.132771,9.351424,9.5681925,9.319336,country
-265.2709,138.86661,6.1286917,47.477863,-2.387547,21.05125,4.0907435,17.650291,-12.018802,15.490483,-1.128818,7.895354,0.50136775,57.498917,25.233839,16.991524,16.492868,19.324865,10.498346,10.295286,11.233549,11.763103,13.516004,9.219291,10.386736,9.472949,country
-84.68879,100.969574,-16.019012,51.744453,-17.08682,22.575502,-20.29776,18.909782,-19.486067,15.338605,-17.739527,8.58395,-15.003451,37.441082,17.758968,12.365039,13.261553,11.213327,7.4834723,9.266408,7.752391,8.434134,9.187106,7.6364417,6.738104,7.665073,country
-175.00964,115.713554,5.100794,58.16809,-3.3074563,29.656008,-10.033722,19.65937,-16.311836,13.744991,-8.834571,7.2225156,-8.883326,39.749554,23.740242,12.814532,11.133899,10.5190735,9.443946,8.973631,9.926904,10.091241,10.468621,7.4357667,9.605041,8.820937,country
-82.9455,122.53113,-16.672253,40.01724,-15.014211,21.675642,-18.251837,18.362713,-17.989063,16.989252,-16.042936,8.533768,-8.709853,39.023106,19.149372,10.913532,9.644005,11.706031,8.967201,6.8073874,6.4074407,8.091748,6.859502,6.3091226,7.6994057,6.8135734,country
-164.78546,123.44315,4.22473,48.800877,-5.153331,22.848055,-7.809706,19.28812,-11.021053,21.256647,-9.741074,5.161778,-6.143532,68.95869,23.700504,21.984795,11.135424,15.496127,11.90659,8.869422,8.941199,10.377965,12.31182,8.064379,10.27268,7.261084,country
-137.86005,121.520035,-13.279323,43.32895,-10.695389,17.859846,-7.950051,9.101156,-19.791092,9.44209,-19.604746,6.9056215,-12.5497055,66.239075,22.591185,16.314463,13.413634,12.719094,14.193015,10.19698,10.471771,8.053014,11.091996,10.281045,7.749645,8.778099,country
-101.2983,120.435974,-0.4128371,49.03769,-15.870198,19.87758,-13.09662,18.572926,-15.718034,15.2437315,-5.916708,6.655968,-10.362753,57.717632,20.069595,19.610348,12.983751,11.2927,10.447958,10.268866,9.034722,10.036633,9.668351,8.742963,7.422124,8.318471,country
-185.06337,120.51211,29.720224,56.37222,-3.028255,22.213934,-10.350044,20.053122,-13.679165,9.170145,-6.4301715,3.3002465,-8.73294,85.585304,36.39498,20.958721,20.784126,18.738523,13.288683,17.195574,12.009142,12.173957,10.965953,8.608125,9.4351015,10.253347,country
-178.47949,130.10803,12.076066,47.04983,2.611667,24.099432,-4.625375,22.778528,-10.929766,13.5343075,-6.806915,8.726394,-6.0959063,61.656662,31.765778,15.68028,11.170612,13.130821,11.075732,10.362088,10.146227,14.281236,12.009385,11.455192,9.817099,8.942176,country
-186.33115,135.86916,5.9504013,45.837704,-5.776936,22.777603,-12.992676,17.125881,-13.762872,9.738707,-8.365436,6.6548285,-9.0857115,68.18988,28.98886,16.135422,12.016625,13.343953,9.690439,10.443976,10.431275,11.46381,10.784752,9.198302,8.632247,7.851694,country
-94.15291,109.18758,-11.85467,41.572716,-19.4826,23.833261,-19.930464,20.372795,-17.291353,16.565329,-10.201443,9.387508,-10.049828,40.124424,19.23184,14.206118,14.365393,10.631488,10.212764,9.194509,7.8233423,8.635353,8.787339,8.844315,6.6547737,8.590096,country
-185.41428,118.49516,17.795778,48.869015,-2.1734655,21.354282,-8.994565,20.53351,-11.412323,9.274986,-5.4781685,5.7618504,-2.9883938,74.83303,36.159008,17.82605,17.98744,13.862518,14.55992,13.801116,10.372615,13.455803,13.39217,11.10691,10.687307,10.829101,country
-217.81781,128.37343,-7.5112424,39.2846,-2.5414019,18.173687,-15.148812,16.760803,-15.247553,4.8962364,-6.500653,2.9013946,-11.492002,58.851395,25.641981,16.270964,16.115147,14.299473,12.922343,11.363038,12.1517315,9.866117,11.925168,10.4310055,9.389291,11.006336,country
-250.85716,163.07423,-3.8745756,30.153008,5.589061,7.5009394,4.0263863,-2.1164129,-5.477513,-1.062121,-9.981778,1.8189912,-8.753831,72.531944,26.468159,31.072037,19.66943,20.900166,12.1250105,12.606259,11.332555,11.889527,9.74512,10.18795,9.046512,7.2634687,country
-102.481804,135.68375,-46.884445,32.738888,-11.159096,23.469543,-9.779007,16.897072,-11.684482,13.215306,-7.1829667,4.7462153,-8.193246,43.934986,19.169842,14.985796,13.956632,11.531579,13.299016,11.12255,7.9297748,9.246248,8.508778,9.968468,8.627599,7.052878,country
-328.71906,167.03047,13.017285,28.825632,11.25177,14.431291,11.699713,7.8014154,-11.720729,2.3800797,-8.350321,-3.8527918,-6.739853,85.1517,30.840105,36.112076,18.26678,21.728582,16.365816,10.930931,10.900298,11.280654,14.204526,9.718015,9.36259,8.5754595,country
-229.49329,157.29971,-16.750404,31.881748,-0.10805422,16.648754,1.357668,12.212551,-3.86371,6.8358235,-4.267376,1.3341367,-5.9014387,48.24739,29.65243,17.335167,15.248087,13.730248,12.093593,10.559889,8.655268,11.611311,10.299817,8.369984,6.872736,6.593793,country
-217.11801,136.18945,-10.36323,51.37767,2.5987258,15.119397,-0.6796688,12.281109,-6.2290382,7.803085,-5.4126134,3.6122782,-2.7987618,51.46424,26.41965,15.12295,15.795482,14.597119,10.607983,12.795798,11.194746,9.767022,9.527553,9.903919,9.876745,9.976549,country
-99.33054,117.57579,-29.873356,40.84807,-15.25619,27.988762,-11.962531,13.341765,-11.372493,10.539091,-8.746651,8.420694,-6.837034,51.804955,23.85291,15.54154,15.300108,11.368261,13.102462,11.071345,8.538472,8.801253,9.37469,8.461279,8.489374,7.1656265,country
-185.85483,155.27069,-25.015507,20.559324,-3.8406792,-0.5795827,-4.573758,-5.901456,-16.531105,-0.44806433,-16.299582,-4.2123995,-16.804682,80.073074,33.917038,23.122847,16.779253,23.88976,13.303341,11.826683,8.416416,10.731461,12.426897,12.275172,11.690463,10.505919,country
-96.24628,131.92442,-26.341778,35.975468,-22.810158,14.495447,-11.845881,11.814582,-21.22422,11.547977,-12.930905,7.1881933,-13.941332,42.314102,21.130764,17.30225,14.019407,13.382293,12.130069,12.898606,11.151701,10.08797,10.176003,7.497205,9.715839,8.262272,country
-167.00668,132.4709,-17.308983,46.921646,-3.6383257,20.93796,-8.825932,8.533768,-15.142039,8.106652,-16.94435,6.661936,-10.934709,51.55298,28.163343,21.950579,13.815009,14.218001,12.781121,11.160507,9.696979,9.765248,9.200511,10.597607,9.930834,7.235356,country
-207.24358,130.93799,-18.507269,33.30124,-3.9344985,15.381374,-6.3937964,2.9486027,-16.781153,7.0790563,-8.595193,4.799718,-12.249361,108.571785,28.905178,22.405907,19.232628,21.127989,11.223541,15.394871,11.475349,12.444863,13.542209,11.295611,8.483147,10.93676,country
-60.91825,105.47954,-16.908377,40.71572,-15.026839,36.03335,-12.812083,17.487259,-16.74124,11.76303,-10.137154,13.196802,-12.209422,39.81866,17.292246,12.434063,11.142174,8.039524,8.088737,8.25395,7.561853,7.652603,7.5691586,7.413894,6.935415,7.3951044,country
-183.98438,159.79948,-23.137691,43.02262,-9.470626,8.825906,-1.6558597,4.349173,-13.371262,0.83122236,-13.96949,1.4447744,-7.3807516,79.818214,44.071453,26.534657,24.124971,19.92572,14.555404,13.509422,13.680617,11.643378,11.15363,10.199148,9.894569,9.092842,country
-118.21475,152.9557,-46.51243,31.121635,-17.298687,6.282562,-3.6962414,13.058594,-13.142221,15.704863,-13.088502,5.7085404,-10.694908,40.39972,21.516216,15.738981,11.529857,12.410842,11.004699,11.996886,9.514959,9.0622225,8.921068,8.83886,7.905095,7.2400403,country
-302.41064,150.1164,-3.7138388,26.95196,-0.2614176,13.506062,7.233895,4.227106,1.7578514,6.5712256,-0.50072825,7.9061255,1.3247038,87.47431,29.03596,27.757318,17.008305,17.98109,12.784855,12.354096,10.65149,10.9616785,10.898619,9.058079,8.99142,8.100143,country
-229.05678,180.33003,4.5372114,24.171104,1.0911431,4.0153756,-6.006488,1.9028653,-13.129048,0.015985642,-13.5007715,1.5909431,-13.422154,71.29001,37.875652,26.906086,17.38361,21.223639,13.190174,14.105258,12.768435,10.705469,14.460089,10.485737,12.127135,9.684863,country
-101.02087,111.61904,-13.149067,44.606808,-5.94553,29.338867,-7.9442205,19.591711,-22.431093,17.265936,-17.816374,11.403573,-12.458793,54.407875,28.590399,21.445774,13.2924595,14.171545,11.624849,14.542128,10.493704,9.310554,9.860476,8.532223,6.666545,7.4131336,country
-74.15763,107.61035,-21.188368,47.216305,-5.9845843,17.79499,-20.406624,14.978622,-15.971438,15.732458,-14.664344,10.680037,-10.130847,47.036167,23.983786,17.437382,15.989582,14.99208,10.8337965,12.108776,9.151046,10.816352,8.998494,9.463896,7.898693,8.568279,country
-68.574776,101.349686,-16.899403,51.507862,-10.240496,20.057524,-21.787132,15.519602,-18.788994,16.34265,-17.896719,12.110844,-13.195823,38.230812,22.158857,17.369127,17.032995,13.5862665,12.287699,10.960302,9.800936,9.901605,10.049265,9.754789,7.65558,7.9441533,country
-148.5371,141.28717,-15.904905,44.664753,0.9870617,13.670254,-13.241115,12.6545315,-11.708021,12.162337,-10.482789,9.917888,-5.0692515,62.0991,27.03338,22.0049,16.713173,15.370037,10.550536,11.998333,9.396605,10.583366,10.339823,10.2738285,8.507166,8.023447,country
-80.230835,108.203285,-23.831284,52.62174,-6.4135385,15.064379,-17.638653,9.731315,-16.172585,8.9045315,-15.960604,8.001686,-10.708485,48.460674,22.721931,16.633244,16.259787,13.997486,11.663205,11.507213,10.13517,10.016414,11.03308,9.557091,8.903515,8.504672,country
-146.03406,124.633896,-17.923779,49.246246,-0.16373,22.78391,-7.1801314,16.748547,-9.71323,15.436437,-7.632503,10.915412,-3.4583304,56.313244,25.097078,23.159218,16.318424,15.203772,12.219823,12.543561,9.141678,13.412495,9.898564,9.082304,9.181393,8.925913,country
-122.42891,111.49043,-13.700005,53.85051,-2.6792428,19.700176,-14.1241455,13.753135,-14.02773,14.631097,-13.9932375,9.227839,-10.554295,62.967445,26.774757,19.921103,16.647104,14.911767,13.949822,13.021584,11.19139,10.60625,9.875609,9.113953,8.964766,8.632045,country
-170.8428,124.75503,-19.236622,39.212093,-3.7663841,15.302875,-12.9792,8.529965,-11.831754,11.324966,-13.776035,3.11416,-10.082476,75.64571,26.792078,24.191984,19.327055,15.866797,12.428357,11.182377,9.216491,11.375233,12.120075,8.381995,10.709138,8.785832,country
-121.959,123.24601,-8.496771,51.599014,-0.106691234,20.418154,-11.878725,16.262135,-11.52881,11.832639,-8.090615,9.130125,-8.650755,55.206825,21.850498,22.720787,14.866085,13.484142,12.1495905,11.30923,9.403013,10.838809,10.724492,9.406349,7.486621,8.723576,country
-205.06755,140.98952,-8.963087,36.968815,6.427648,14.869453,-4.316959,12.22562,-11.42915,11.855211,-7.889388,9.9110365,-2.3491375,72.70749,31.93564,21.969282,16.494207,15.819648,12.511968,14.203028,12.194336,12.171879,11.0244,10.064082,10.856207,9.053873,country
-91.654945,115.8513,-30.201815,52.284874,-5.0187893,16.961172,-15.656676,13.546172,-12.756253,15.970038,-11.965698,11.068041,-9.953225,42.00504,24.035374,14.838811,14.83703,15.46793,10.03104,11.123222,9.324361,9.846624,9.554491,8.314336,8.02549,7.8390775,country
-193.73314,125.576965,-20.945107,46.33686,-2.6908514,12.840516,-6.6026425,10.736069,-10.91958,6.1234164,-9.4414,5.1659884,-3.6614413,71.17181,27.054401,24.235022,17.910662,19.081049,16.64761,12.841037,11.865941,10.865809,11.496014,11.94442,12.6687355,9.097443,country
-50.79226,96.71365,-24.32533,66.08503,-14.70023,24.393627,-21.02959,12.470781,-18.150885,13.2603655,-12.813222,9.800077,-11.347795,27.101461,15.424847,13.604839,11.866371,8.604852,7.725663,9.260835,8.207771,8.49911,7.428664,6.718719,6.63562,6.3149347,country
-213.623,117.20727,-21.871634,45.657173,-10.280004,5.0579906,-11.914002,5.5748677,-17.7996,0.18725954,-14.170548,-1.1572179,-10.304957,64.712875,25.017586,22.630215,17.052809,17.305424,13.097516,14.233289,10.014965,12.825511,11.297919,10.958172,10.388375,8.908832,country
-104.32959,136.42427,-20.96272,52.845562,2.018694,20.423431,-11.615844,17.667425,-15.739914,11.050942,-11.3228245,3.6751573,-6.4964414,45.814037,29.69366,19.449167,14.567523,14.0417185,12.999964,10.443001,8.895652,8.78351,9.982109,7.9860673,8.951414,8.068373,country
-124.79657,127.310844,-23.381498,47.375706,0.57613736,16.01138,-9.977922,16.199665,-16.736052,6.7884483,-8.195151,3.2016318,-1.5992866,51.13514,27.026213,17.699215,14.436866,15.255666,14.534681,11.303582,9.492365,13.377924,10.254918,10.333462,8.573358,8.144859,country
-69.83627,124.2077,-32.48237,47.6898,1.4008857,22.600842,-8.752852,21.427229,-15.660797,15.749121,-12.432543,9.573857,-9.047071,48.38493,24.092764,18.160385,12.923056,11.184902,10.301671,12.28515,9.074407,9.449964,9.342059,8.1338625,8.760153,7.3412275,country
-148.36998,126.86573,-19.571285,52.87677,8.581605,17.882395,-8.099402,17.780605,-15.515441,13.506864,-10.96457,9.469389,-1.9210476,61.318604,31.48226,23.143862,13.606873,14.667169,13.158221,11.957355,9.908372,9.240739,10.678737,10.118059,9.592687,8.052395,country
-139.56085,128.79108,-20.232744,49.427704,-2.1633642,16.994392,-8.339966,9.827166,-20.141237,2.5050974,-11.247482,3.7663162,-6.4156575,45.533875,24.30095,19.196423,14.505425,13.391299,12.28806,10.192181,9.480508,8.922041,11.669634,9.119088,8.236151,9.561987,country
-42.18055,106.264595,-24.218506,44.67555,-12.344403,20.534286,-16.052776,18.492975,-18.786245,15.519278,-15.459702,8.954699,-9.982073,45.263153,23.960958,16.097315,12.293892,11.208377,10.044998,8.965792,8.1088295,9.058025,8.325579,7.7520013,7.964218,6.9472733,country
-111.09919,94.025856,12.438059,16.629438,8.1260395,15.663839,-1.4103329,7.014441,0.9597832,-1.4994508,-3.0789328,-5.0989857,-3.715649,66.33326,37.838722,23.715454,14.190775,12.498225,12.023993,10.641625,9.052894,7.596912,7.453428,8.818752,8.4521475,7.2726736,disco
-29.0431,51.860497,-7.5676093,21.507437,8.141379,18.118084,6.8945746,6.569047,0.71136445,11.159763,-1.816327,1.63559,-2.5911896,33.809193,22.905075,19.46441,13.46533,8.922002,9.673929,8.735842,7.3145294,6.9111905,7.7900286,6.4734726,6.763771,6.5271115,disco
-53.1693,57.173717,21.160828,11.305264,18.118341,1.6628118,0.3451026,2.3239794,-5.1052694,2.747911,3.1522436,-5.5144777,-3.1615028,36.92182,16.292206,15.47381,16.221949,11.147095,9.776474,8.911348,7.119164,9.246593,7.2804694,7.6230345,7.1802535,7.019219,disco
-44.433094,52.32051,3.242855,43.93931,12.584174,24.506044,4.9235034,15.30651,2.041092,10.386366,-1.4623228,8.834608,0.41668227,56.20031,26.773188,25.482395,13.805929,11.267612,11.905068,7.448647,6.9916706,6.1211004,7.3492413,6.424,5.758783,6.030969,disco
-83.55509,64.49134,5.6444163,2.70193,0.78633976,6.1651754,1.8841151,1.9749736,-1.8108131,1.8658113,2.4624798,-0.22272581,2.9572232,46.30978,20.143034,19.585583,13.823009,12.937534,9.619776,8.690665,8.07504,8.846944,8.317915,8.227673,6.6934605,6.7705116,disco
